code,stock_name,exchange,board,security_type,listing_status,listing_date,is_st,is_suspended,latest_trade_date,latest_close,avg_turnover_20d,industry,universe_source,exclusion_reason
002472,双环传动,SZSE,主板,A_SHARE,listed,2010-09-10,False,False,2026-07-07,44.97,2055012538.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002474,榕基软件,SZSE,主板,A_SHARE,listed,2010-09-15,False,False,2026-07-07,5.52,124124333.4,I 信息技术,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002475,立讯精密,SZSE,主板,A_SHARE,listed,2010-09-15,False,False,2026-07-07,63.28,13935134230.55,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002476,新叶股份,SZSE,主板,A_SHARE,listed,2010-09-15,False,False,2026-07-07,4.57,62997069.25,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002478,常宝股份,SZSE,主板,A_SHARE,listed,2010-09-21,False,False,2026-07-07,6.02,124462337.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002479,富春环保,SZSE,主板,A_SHARE,listed,2010-09-21,False,False,2026-07-07,4.34,56913236.45,D 水电煤气,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002480,新筑股份,SZSE,主板,A_SHARE,listed,2010-09-21,False,False,2026-07-07,5.07,52080197.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002481,双塔食品,SZSE,主板,A_SHARE,listed,2010-09-21,False,False,2026-07-07,3.9,44652232.85,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002482,广田集团,SZSE,主板,A_SHARE,listed,2010-09-29,False,False,2026-07-07,1.18,98639571.3,E 建筑业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
002483,润邦股份,SZSE,主板,A_SHARE,listed,2010-09-29,False,False,2026-07-07,5.08,49400137.35,C 制造业,SZSE ShowReport CATALOGID=1110 TABKEY=tab1,
