quant_rank,code,stock_name,industry,industry_source,industry_update_date,latest_trade_date,latest_close,price_percentile_5y,price_percentile_1y,distance_from_52w_low_pct,ma20,ma60,ma120,ma250,ma20_slope_pct,ma60_slope_pct,trend_confirmation_level,atr14,relative_strength_20d,relative_strength_60d,avg_turnover_20d,quant_score,quant_status,hard_blockers,soft_blockers,rejection_reasons
778,002560,通达股份,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.86,0.4808,0.012,0.7342,7.72,10.45,10.66,9.48,-4.1972,-5.0192,NONE,0.41,-16.3047,-56.3945,301188018.45,38.8922,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
779,002247,聚力文化,C22造纸和纸制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.17,0.2016,0.032,2.8436,2.22,2.56,2.74,2.81,-2.7009,-2.1808,NONE,0.11,-8.9704,-28.0253,52454146.0,38.8442,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
780,000965,天保基建,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.05,0.312,0.048,4.4521,3.09,3.38,3.66,3.99,-2.7677,-1.5597,NONE,0.11,-8.3231,-20.8721,41827658.3,38.7564,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
781,002142,宁波银行,J66货币金融服务,baostock.query_stock_industry,2026-07-06,2026-07-10,30.7,0.648,0.692,17.2651,30.93,31.49,31.04,29.52,-0.8576,0.1224,NONE,0.78,-7.8558,-3.811,1019083293.5,38.7333,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
782,002140,东华科技,E48土木工程建筑业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.83,0.2496,0.008,0.5695,9.47,10.66,11.65,11.32,-2.3508,-2.7323,NONE,0.27,-10.6538,-33.5101,60794835.2,38.7237,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
783,000626,远大控股,F51批发业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.45,0.2488,0.044,2.381,6.68,7.79,7.86,7.7,-3.5995,-1.8921,NONE,0.26,-11.2271,-30.0393,56344849.2,38.7034,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
784,002401,中远海科,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.68,0.2976,0.024,2.6362,12.15,13.45,14.77,16.35,-2.2013,-2.2161,NONE,0.41,-7.269,-26.8258,46324396.35,38.6506,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
785,002877,智能自控,C34通用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.12,0.3288,0.028,1.7143,7.35,8.29,8.86,8.93,-3.7022,-1.7177,NONE,0.28,-12.3109,-25.1465,50305730.15,38.6334,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
786,000950,重药控股,F51批发业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.18,0.4528,0.14,5.071,5.18,5.72,5.85,5.64,-0.4902,-1.6935,NONE,0.21,-1.3109,-16.3385,147806730.4,38.5747,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
787,003027,同兴科技,N77生态保护和环境治理业,baostock.query_stock_industry,2026-07-06,2026-07-10,16.13,0.208,0.012,1.0652,18.02,21.63,21.9,20.85,-5.3977,-2.006,NONE,0.89,-23.1995,-34.0278,67139460.5,38.5537,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
788,002769,普路通,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.49,0.2648,0.012,1.7241,6.89,8.39,10.03,9.77,-5.0761,-3.5984,NONE,0.3,-17.0252,-41.9097,66983545.2,38.5439,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
789,003017,大洋生物,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.35,0.2464,0.016,4.0019,24.48,28.26,30.11,30.9,-4.2866,-2.4524,NONE,1.48,-17.7595,-32.2904,66029009.75,38.4835,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
790,002935,天奥电子,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,21.64,0.624,0.8,45.4301,21.75,21.01,20.84,18.99,2.767,1.2775,NONE,1.32,5.924,12.476,273271461.85,38.4346,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
791,000037,深南电A,D44电力、热力生产和供应业,baostock.query_stock_industry,2026-07-06,2026-07-10,8.4,0.4768,0.044,2.8152,9.51,10.44,10.14,9.55,-6.63,-1.0064,NONE,0.41,-28.5206,-18.3682,256517992.4,38.3839,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
792,002855,捷荣技术,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.47,0.3384,0.028,4.6409,9.88,11.26,12.83,15.57,-4.2161,-1.8619,NONE,0.52,-11.0344,-24.8539,45201478.3,38.3778,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
793,002876,三利谱,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,31.56,0.5392,0.94,38.6643,32.47,30.87,28.76,26.78,-0.4385,0.8029,NONE,2.11,2.0967,-1.2965,379010857.85,38.3595,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
794,000798,中水渔业,A04渔业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.34,0.2744,0.044,4.8571,7.38,8.49,9.75,9.45,-1.8159,-2.865,NONE,0.28,-6.1098,-33.8568,49792081.8,38.3423,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
795,002496,辉丰股份,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,2.08,0.3576,0.8,35.0649,2.1,2.25,2.1,1.89,-2.2521,0.7537,NONE,0.14,-6.0736,3.1815,102713403.8,38.3379,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
796,000686,东北证券,J67资本市场服务,baostock.query_stock_industry,2026-07-06,2026-07-10,8.15,0.6432,0.196,10.1351,8.38,8.26,8.51,8.66,2.9545,0.2953,NONE,0.33,8.8243,-6.5946,367117634.3,38.3368,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
797,001366,播恩集团,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,11.18,0.2096,0.028,3.8069,11.62,13.88,13.98,13.55,-4.5247,-1.6731,NONE,0.58,-14.1714,-25.2553,48837745.5,38.321,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
798,002539,云图控股,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,10.21,0.484,0.132,5.9129,11.64,13.01,13.7,12.2,-1.8963,-2.1999,NONE,0.61,-15.4404,-36.4577,268888375.75,38.3122,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
799,000755,山西高速,G54道路运输业,baostock.query_stock_industry,2026-07-06,2026-07-10,4.52,0.288,0.044,6.6038,4.51,4.91,5.1,5.11,-1.161,-0.9522,NONE,0.2,-3.05,-15.1057,26064881.3,38.2499,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
800,000921,海信家电,C38电气机械和器材制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,24.78,0.5856,0.404,17.0524,26.85,25.2,24.25,25.03,-1.6337,1.1782,NONE,1.17,-16.7375,8.3051,441864633.1,38.2367,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
801,002773,康弘药业,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,22.31,0.7312,0.148,14.3516,21.14,22.54,25.88,30.81,2.7891,-1.9918,WEAK,1.39,10.7434,-24.2108,272281288.0,38.2294,LOW_PRIORITY,,,
802,000908,石药景峰,C27医药制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.75,0.8912,0.476,47.3799,6.15,6.86,6.89,6.79,-0.1462,-0.3609,WEAK,0.59,1.8089,-11.4018,251769397.05,38.2187,HARD_REJECT,price_too_high,,price_too_high
803,000514,渝 开 发,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.78,0.2864,0.04,5.5866,3.83,4.41,4.69,5.13,-3.4379,-1.8018,NONE,0.17,-10.8802,-25.6838,43375192.2,38.1548,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
804,002546,新联电子,C40仪器仪表制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.69,0.928,0.64,41.8819,7.26,7.82,8.61,7.48,1.708,-1.7506,WEAK,0.42,16.4533,-18.799,214598153.15,38.1385,HARD_REJECT,price_too_high,,price_too_high
805,000702,正虹科技,C13农副食品加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.09,0.284,0.028,3.2454,5.21,6.11,6.47,6.95,-2.8268,-1.8278,NONE,0.27,-10.418,-26.3663,43387728.0,38.1339,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
806,002786,银宝山新,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,7.59,0.4912,0.124,10.1597,7.87,8.01,8.07,8.8,-2.8321,0.5188,NONE,0.38,-10.0849,1.424,110979312.8,38.1177,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
807,000636,风华高科,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,60.01,0.9832,0.916,341.25,68.96,47.16,34.12,24.44,0.3383,7.8706,NONE,6.56,-7.9827,188.4408,8572836034.75,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
808,000672,上峰材料,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.65,0.88,0.948,144.7073,20.32,17.29,15.55,12.68,5.849,3.6462,NONE,1.73,20.4363,45.3376,731981088.4,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
809,000962,东方钽业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,65.02,0.9888,0.944,299.3857,72.59,59.34,52.18,37.75,3.742,3.0718,NONE,7.89,10.9474,44.2174,2975687581.2,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
810,001309,德明利,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,799.98,0.9877,0.952,910.9693,812.56,673.36,486.4,318.83,7.7353,5.6612,NONE,86.28,25.1982,61.713,13510995350.9,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
811,002008,大族激光,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,130.3,0.9752,0.876,444.9603,135.92,125.28,92.26,62.73,1.2387,3.9636,NONE,13.03,5.9761,67.5113,11036294966.3,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
812,002167,东方锆业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,19.65,0.9912,0.956,85.5524,20.06,15.44,14.46,13.67,10.3733,4.9228,NONE,2.44,40.5664,50.4126,2731907554.65,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
813,002281,光迅科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,233.45,0.9904,0.952,405.9601,238.5,199.33,139.47,98.22,1.4173,5.2743,NONE,20.41,12.3454,100.8331,11740437188.35,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
814,002297,博云新材,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,24.03,0.9768,0.884,212.0779,27.64,24.01,18.02,13.45,4.3431,5.0804,NONE,2.71,11.0313,94.4901,2754774335.6,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
815,002384,东山精密,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,242.3,0.9904,0.952,511.8687,248.49,217.11,155.1,108.97,2.4836,4.4193,NONE,22.85,13.5287,60.587,21344071098.05,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
816,002428,云南锗业,C32有色金属冶炼和压延加工业,baostock.query_stock_industry,2026-07-06,2026-07-10,100.26,0.9856,0.928,420.5607,108.96,90.49,66.36,45.5,4.8235,4.6858,NONE,10.38,12.3111,77.4273,9668651596.2,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
817,002436,兴森科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,41.13,0.9864,0.932,221.5794,46.6,37.5,30.31,24.58,2.9188,4.7111,NONE,4.64,10.6075,58.5865,7448141781.1,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
818,002484,江海股份,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,86.7,0.9824,0.912,332.6347,97.85,69.82,50.05,38.53,0.5064,7.5879,NONE,9.2,3.3993,178.4374,4674286536.25,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
819,002552,宝鼎科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,60.34,0.9872,0.936,324.3319,65.34,46.69,32.71,24.25,0.1832,8.0847,NONE,7.6,11.7489,208.533,1048595832.4,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
820,002636,金安国纪,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,96.64,0.9872,0.936,931.3767,105.21,67.6,47.26,29.99,6.6926,8.3156,NONE,11.96,12.6514,159.61,4580317420.6,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
821,002655,共达电声,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,36.77,0.9768,0.884,214.2735,42.2,35.89,25.85,19.23,1.9338,4.381,NONE,3.96,7.1552,68.9279,1396059042.6,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
822,002741,光华科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,30.42,0.9848,0.924,84.252,35.06,27.71,24.07,22.57,2.9569,4.3535,NONE,3.27,8.7869,56.3485,1870288288.2,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
823,002787,华源控股,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,27.17,0.9824,0.912,235.0185,29.02,25.22,19.02,14.22,0.7551,5.1972,NONE,2.65,2.7887,86.3668,644892271.85,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
824,002859,洁美科技,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,78.4,0.98,0.9,331.9559,93.02,70.75,53.89,40.25,-0.2317,4.9744,NONE,9.25,-0.8109,79.0868,2604017664.65,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
825,002916,深南电路,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,426.0,0.9904,0.952,305.097,431.29,371.95,308.35,243.63,2.6828,4.183,NONE,39.97,11.9388,54.1133,6173876870.7,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
826,002938,鹏鼎控股,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,98.47,0.9776,0.888,203.0779,103.78,93.7,74.33,61.68,-3.6419,3.6403,NONE,8.37,-8.8508,65.6353,5511186011.1,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
827,002971,和远气体,C26化学原料和化学制品制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,53.49,0.9848,0.924,138.2628,64.8,44.96,38.01,34.29,5.8552,5.563,NONE,7.23,0.092,72.3927,1976244163.7,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
828,002990,盛视科技,I65软件和信息技术服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,58.96,0.972,0.892,132.2174,64.75,57.03,43.02,36.18,8.8246,5.0206,NONE,5.86,34.9498,64.9915,918956343.7,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
829,003018,金富科技,C29橡胶和塑料制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,64.6,0.984,0.92,470.6714,67.56,58.72,41.23,26.98,4.6749,5.0278,NONE,6.16,10.5119,77.6406,886616168.95,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
830,003036,泰坦股份,C35专用设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,79.13,0.9824,0.912,467.2401,89.77,62.75,41.04,28.57,0.2636,7.9585,NONE,7.91,-2.6327,180.7194,827070609.5,38.1,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
831,002797,第一创业,J67资本市场服务,baostock.query_stock_industry,2026-07-06,2026-07-10,6.48,0.5224,0.028,5.3659,6.6,7.11,7.19,7.32,0.8399,-1.2358,NONE,0.22,4.055,-22.3045,566284715.25,38.0751,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
832,002579,中京电子,C39计算机、通信和其他电子设备制造业,baostock.query_stock_industry,2026-07-06,2026-07-10,17.74,0.984,0.92,66.8862,19.1,16.07,14.1,13.21,1.1546,2.5449,NONE,1.95,14.7127,34.9221,2302030463.55,38.0635,HARD_REJECT,price_too_high,trend_unconfirmed,price_too_high;trend_unconfirmed
833,000058,深 赛 格,L72商务服务业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.12,0.3064,0.02,2.1703,6.37,7.27,8.04,8.68,-3.1787,-2.197,NONE,0.22,-10.3748,-28.4089,44840329.8,38.0579,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
834,002492,恒基达鑫,G59装卸搬运和仓储业,baostock.query_stock_industry,2026-07-06,2026-07-10,5.31,0.2568,0.016,2.5097,5.56,6.68,7.51,7.56,-2.4579,-2.8849,NONE,0.28,-9.2831,-36.3568,53186665.7,38.0349,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
835,000014,沙河股份,K70房地产业,baostock.query_stock_industry,2026-07-06,2026-07-10,9.2,0.3,0.024,3.3708,9.54,11.22,12.5,14.11,-3.3484,-3.0781,NONE,0.39,-10.6705,-35.1044,53232147.8,38.0248,LOW_PRIORITY,,falling_knife;trend_unconfirmed,falling_knife;trend_unconfirmed
836,000428,华天酒店,H61住宿业,baostock.query_stock_industry,2026-07-06,2026-07-10,3.11,0.2024,0.036,2.3026,3.17,3.53,3.65,3.54,-2.4784,-2.0983,NONE,0.13,-6.4938,-26.0962,37286564.25,37.9995,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
837,000935,四川双马,C30非金属矿物制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,26.68,0.9352,0.68,47.8116,26.11,28.09,27.56,24.25,0.8479,0.2337,WEAK,1.44,0.134,-5.0299,218214701.95,37.9672,HARD_REJECT,price_too_high,,price_too_high
838,002135,东南网架,C33金属制品业,baostock.query_stock_industry,2026-07-06,2026-07-10,6.3,0.492,0.64,51.4423,6.85,7.59,6.99,5.7,-2.0182,-0.9615,NONE,0.32,-4.2384,-21.973,155574824.35,37.9661,LOW_PRIORITY,,trend_unconfirmed,trend_unconfirmed
